Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,212.841601361892,227.76437149706,235.025446338966,257.661770969322,284.871424415873,323.183977743447,383.837970907219,466.06630401652,451.490725316293,416.542554293539,389.547332792253,405.668238579356,397.863433613358,422.54647063135,427.170248006619,409.422065916439,428.796850879731,401.108616892709,410.939198695009,408.389015771028,449.012730301795,522.091352791082,581.982475712519,598.632992089508,599.227441804212,541.611517393379,560.570317776304,555.345989895132,574.838930007248,640.084475765607,722.94728263045,818.202436125664,941.796498735697,1133.24269828663,1232.9429748859,1264.55445901801,1496.46610431584,1642.07581394258,1707.0342010708,1776.30331267552,1888.1642285148,1856.92603274113,1906.05841740326,2018.06133276216,2089.07047033603,2162.54888541798,2065.92318543948,2311.12106091849,2430.52646293958,2413.66026325337
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,154334030,159064212,164465177,169960807,174922290,180155296,186021685,192641039,199419033,205927091,212683895,219522781,226490767,233512587,240428079,247406122,256203998,263445808,270652251,276897626,282903612,289154944,295366235,301680248,308041622,314472124,321037453,327691655,333949565,340215354,347044925,354462370,362633997,371324802,380294099,389332369,397997557,406045323,414117603,422790409,431664579,440506473,448917409,456885486,465073490,473201775,479966649,486174763,493279469,500787313
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,1286.1583779186,1362.83309395605,1642.12906289317,1844.59150096553,1895.21294426696,2411.51675937567,3011.78107335486,2977.94677857466,2871.89044739321,2825.63430752591,2755.28998136505,2719.90529491498,2667.51602308705,2401.10674160229,2310.55421790218,2312.9783328016,2908.24139060308,2085.36862683181,2218.28920482053,2205.00314197842,2285.60151941858,2468.35870340383,2688.79550388657,2760.06541748856,2644.03146819218,2817.33282664761,3091.71332687187,3013.45474658063,2932.63334448298,3205.26252298537,3706.47591300877,4350.51077618075,4993.87346877542,5763.88209503069,7032.08569670355,6163.51963257805,7086.15455165678,8365.3385569835,8838.39907272597,8518.95410497194,8403.78985559684,7266.6592292899,7204.57374392984,7380.40569942152,7607.52262859622,7501.9689641949,6665.21717740336,7775.55195119201,9116.77278273094,8561.88648477206
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,140444545,144500701,149188764,153922894,158089953,162482818,167489905,173266699,179198278,184832095,190720860,196641041,202653537,208687611,214593293,220541237,228846359,235243716,241132429,246410264,251564545,256953719,262236018,267566671,272938873,278356861,283899110,289544085,294813993,300102895,305945780,311948573,317983066,324080392,330293304,336675037,343313330,349770162,356239722,363310225,370756356,378137339,385054538,391607422,398375344,405259403,411810124,418047201,424328381,430857111
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,817.154980235629,905.296631796054,1086.42501150923,1216.89249710416,1261.75398300731,1541.56711840348,1817.48593326804,1686.19134840594,1825.92882479164,1965.03068351763,1983.01636196587,2078.55607689898,2176.11317382011,1823.7283225984,1690.88941929923,1645.32282880296,2205.3029268435,1091.41314542206,1163.40697681497,1178.3436066288,1222.08695259261,1324.20462225982,1452.31499218203,1496.81152807363,1504.83236976,1613.49853400913,1671.54167492551,1659.34773906881,1571.03364137932,1697.61843056516,1976.13080894613,2266.83282091236,2604.92747801,3135.80443565651,3815.09901105129,3627.39231384023,4116.44578385654,4730.87805060532,5004.75681594038,4525.04184155668,4385.60091414875,3862.5722046145,3887.0200728029,3821.91888653613,3568.19940862031,3536.33661519656,3215.95906834746,3672.55692035451,4147.97463172171,3821.57895660603
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,140444545,144500701,149188764,153922894,158089953,162482818,167489905,173266699,179198278,184832095,190720860,196641041,202653537,208687611,214593293,220541237,226868111,233174871,238968838,244147588,249198247,254479053,259648021,264860153,270162305,275508430,280976957,286546301,291738620,296947926,302709154,308628177,314576732,320585896,326701327,332985938,339527169,345887176,352259724,359233517,366582958,373867247,380687450,387152617,393806257,400574097,407006855,413124452,419284769,425691336
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,809.597525112165,896.923998900579,1076.37721339495,1205.63807088223,1250.08465548185,1527.3099400237,1800.67692064446,1670.59661331484,1809.04172811382,1946.85710376091,1964.67644172169,2059.33255791823,2155.98739835218,1806.86157725781,1675.25123411506,1630.10606607981,2203.95917694196,1090.91322373729,1163.08312060664,1178.26518551107,1222.28166468361,1324.18168974659,1453.65906883425,1497.91153251008,1505.24126989594,1614.67722477632,1673.57351599214,1662.7352059432,1575.40644071178,1702.29242691515,1982.05364389164,2274.6126764478,2616.13286187126,3151.84492939421,3834.66840784293,3643.29721778124,4133.83475011465,4751.64734688651,5026.64555766303,4538.77044438026,4397.36675865893,3869.3156107047,3891.14303171761,3824.23813565368,3568.26749674958,3534.92693633058,3215.7512499761,3672.48448675069,4152.18363676059,3827.11624026457
Middle income,MIC,"Population, total",SP.POP.TOTL,2737872917,2797312236,2855982760,2914424763,2973561232,3034102010,3096615817,3161751519,3229519073,3297432959,3364835580,3433654450,3504856757,3578039182,3651836401,3725076057,3800784530,3873393766,3943002107,4011312348,4079651664,4147460074,4215000723,4282467859,4349341313,4414986566,4480497133,4545807153,4609337254,4671640584,4734078395,4796053808,4856566912,4915886337,4976183677,5037354857,5099558636,5163527503,5229214324,5295879654,5362247149,5427266105,5491014901,5554670660,5616531003,5675825451,5731776753,5782549455,5823625402,5870152963
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,350.378122200628,387.309795911617,405.396885941805,445.43660629664,472.064177668066,558.480257360388,660.75037225567,732.544511261203,696.470463801769,683.194940414332,690.07776379116,699.053918743022,684.446562150302,684.645992617221,713.59927010211,723.206086736007,807.62799321408,764.783105914142,805.677220031408,876.529215532897,969.631373031796,1092.7356289756,1196.8529671978,1250.20965037599,1224.64491144505,1160.28767515996,1240.46053710578,1225.80366819004,1230.15664272388,1358.46428858298,1572.57032211881,1832.38390487173,2130.37587974125,2584.08476597677,3030.49438136895,3000.01385101429,3610.17333989864,4205.24545068319,4423.50989576401,4635.05145584909,4789.17589092429,4590.10014047065,4589.78770455454,4956.25071427331,5213.90230128235,5281.78360259079,5068.53998098794,5925.7709749664,6165.89619410795,6266.77743233869
North America,NAC,"Population, total",SP.POP.TOTL,236715369,239169275,241538008,244018243,246601803,249310344,251795337,254340965,256836391,259214381,261488476,263823014,266290660,268793450,271349094,274154622,277373464,281077441,284943859,288662674,292185983,295640057,299064347,302623445,306070116,309502571,312909974,316052314,319047304,321813719,324807845,327823485,331015628,334184981,337406537,340467234,343398169,345987266,348655855,351205940,353885533,356508729,359247112,361731076,363974737,366012359,369619464,370352605,372274062,375076145
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,7209.10009074679,7775.53369753102,8615.9107206683,9403.38782910036,10427.5163891898,11518.7411730326,12441.4411454969,13820.1360633662,14247.2890745479,15341.7170059818,16808.8367308835,17838.4911957743,18625.5550120448,19679.2211204503,21180.218599361,22652.5215878915,23653.3513218878,24094.0417993759,24974.7240852762,25772.0640446898,26931.6393144953,27897.9138475176,29112.2143828557,30518.0314990319,31691.9138489169,33320.9142526674,35151.3423951503,35831.3822545067,36651.9146706158,38395.4332650274,40788.3342265894,43368.3808064534,45741.0180331153,47727.505168113,48398.0892484061,46581.128985109,48552.818269355,50289.051161711,51881.2875507901,53341.1996899454,54877.3545553215,55701.8124434679,56617.8738074516,58796.4689001287,61512.706498042,63584.0377419401,62186.9899064628,69147.0491707873,74980.8332051402,78675.4809268757
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Population, total",SP.POP.TOTL,960279174,970331948,979795121,989288517,998939909,1008706437,1018252563,1027442087,1036208122,1044699000,1052818983,1060967506,1069253878,1077596775,1086103456,1095110298,1104791543,1115756696,1126417384,1136605361,1146214585,1155551702,1164716390,1173865390,1182690089,1191524686,1200179492,1209244330,1218395106,1227424218,1236495045,1245446032,1254649829,1263898714,1273582233,1282496705,1290949310,1297593832,1305512665,1313642010,1322072133,1330316951,1338792226,1346867182,1354843844,1362032167,1369502262,1371972508,1377465841,1385005653
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,4367.91479922454,4844.883961851,5199.34792158906,5806.76957800715,6922.51322960374,7914.42632746178,8708.30312963501,8788.22471336288,8579.69641792508,8796.46448805421,9122.14757276667,9529.25077720814,11458.4333651028,13167.6551732875,14728.8025539795,15281.846603733,17059.3018910342,17883.6164194687,19055.7661797998,19176.2366230029,20325.7195724322,22224.2724772202,22236.6478510228,21729.6849903593,21793.4781797504,22719.7304026782,23054.5650017401,22671.4764164561,23474.8959535322,26058.9254513634,28798.2122722164,30228.6560801254,31656.8673910069,34404.4781607278,36254.157806555,33671.8325209776,35088.3077576677,37547.362061581,37285.6090318709,37575.0775818323,38112.0709045839,35733.3440313659,36197.2181448972,37576.6175060967,39507.1176312125,39685.5608569649,38592.7778890311,42930.7751337564,43681.7314639081,46280.5806131269
Other small states,OSS,"Population, total",SP.POP.TOTL,6918886,7042972,7179114,7323252,7467190,7614238,7762924,7905510,8047473,8189296,8333235,8490467,8657428,8831225,9011880,9197384,9392516,9587391,9669343,9727386,9819529,9906710,10031623,10168611,10308101,10465432,10620985,10764561,10909992,11056256,11222098,11405515,11594881,11789816,11986192,12174812,12328684,12440374,12569929,12725773,12900102,13082531,13258300,13439650,13608679,13751038,13853034,13943732,14095313,14240737
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1004.56180937285,1181.40510774384,1437.95921077101,1646.29015964402,2017.17280295015,2710.40027952752,2656.57323248753,2574.64559376112,2417.73412439442,2407.84747026923,2321.64274718309,2396.62332246089,2888.98027127531,3120.77301605376,3123.73984615906,3608.26256679736,3742.16476554926,4064.71802476564,3955.45760899242,4138.64267995914,4767.2693760482,4901.5281307748,4872.65955008302,4908.12873766199,5048.99716813168,5264.05380098666,5211.92777223808,5609.1999323818,6803.87874030252,7955.9072169405,8859.0323789405,9748.75910771268,11505.3689343432,12427.5491705593,10627.6413769694,11207.5300479676,12625.3767417949,12403.6405555919,12793.9133690273,13014.8595970085,11597.2856104624,12007.5839403413,13168.3078074236,14244.5883875934,14212.9139759241,12862.5340808613,14917.5933984416,15844.3700627197,16459.966187197
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,1280025,1305437,1332485,1361037,1390769,1422213,1454737,1487956,1521474,1555359,1590087,1625232,1659314,1691381,1721273,1749210,1776243,1800161,1822819,1846876,1870257,1892547,1917072,1945783,1976146,2006341,2035672,2064193,2091909,2119122,2146140,2172802,2199540,2226078,2251506,2276149,2301401,2327284,2353058,2379069,2405308,2431426,2457814,2484263,2510226,2536070,2566819,2602173,2639019,2677728
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,816.574488251791,879.281185205457,859.729576641656,884.784979271471,992.508987090259,1167.95920407603,1299.52188982407,1314.48573201044,1265.35881298295,1185.04131459057,1218.93173724443,1145.851299056,1223.65170789242,1174.37858329684,1188.94064322854,1219.25666531635,1342.8830163179,1405.29916232351,1523.57211266298,1579.09170238144,1825.87089319561,1958.45583977882,2071.76993781567,2046.27466503092,1736.83995826403,1866.26215456587,1693.89891933701,1643.20467377509,1700.27355324465,2000.6615921258,2272.32236295572,2491.13767368318,2582.68502888768,2811.7388682874,2977.04837480075,2654.92088006166,2888.08259375505,3332.02336603179,3493.21034420039,3591.58836342257,3862.30253566876,3735.49952275424,3878.32501790946,4142.26772455685,4298.99819904991,4230.5980928619,3703.05219632562,3648.41603801244,3909.14166460187,4194.68736938507
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,872040235,878923921,885095643,891148506,897250576,903640940,909780809,915881806,921481239,926626734,931426792,936237496,941302405,946544990,952006529,957909363,964048985,971176019,977958696,984265557,989907298,995212216,1000693857,1005936747,1010875500,1015710581,1020793420,1025680356,1030817778,1035933493,1041239406,1046467578,1052106051,1058252734,1064632148,1070086582,1075047440,1077986944,1082488131,1087228563,1092176251,1097076319,1102054942,1106262382,1110198958,1113410921,1117530670,1116651310,1114354147,1119478514
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,4673.84816298695,5197.43361612203,5599.12713688821,6283.47309692309,7517.89954569733,8577.01472266283,9427.99561730227,9473.71342771718,9373.48923173531,9672.94627223419,10053.4886275248,10530.2738742703,12802.7956292084,14760.5856759243,16530.6800873293,17153.8028620534,19123.7321612154,20025.7622778965,21336.9626440829,21358.4928436767,22743.1751434525,25097.1917488263,25077.962539661,24456.7383899794,24442.3048219073,25544.1436054268,25861.0825021935,25489.16767669,26453.260158972,29510.1260327829,32625.0866461486,34154.5082771882,35741.7888362212,38783.2617058396,40836.0440249071,38245.0605835918,39705.7769928891,42530.834465791,42291.1731316463,42558.4046547363,43223.197534765,40717.0989510662,41461.9972670039,43088.4274179433,45491.2207882764,45822.0716593778,44745.8899129628,49781.6773081209,50759.6274098503,53464.0015221955
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,269215218,277019356,285016249,293346289,302442287,311978056,320890339,328651565,336918508,346223339,356024795,366116135,376136620,386270164,396251031,406731853,417144782,427363888,439447569,453282283,468345219,483031809,495937962,508962926,523022619,537918075,553089230,568734640,586023563,604077372,621974508,640493810,659115651,677333522,697003893,718121906,739525992,761717101,784822780,808542070,832469778,856420253,880891473,905987912,931467165,957503246,984213438,1011043183,1038012552,1065710613
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,330.225625958082,368.433852726764,428.088461452737,452.34793059196,492.731658472047,604.195057678473,737.985034279242,1019.54793007292,936.699957075149,753.656456439672,690.576680269489,695.670332442567,579.716231235084,608.98686962321,617.915858602909,604.519934581072,985.896057846815,520.168326729464,391.105618672775,401.812123535586,405.641579504521,579.11299906305,681.297961320465,730.409918480991,751.663673420844,455.245290859775,511.206946775409,471.921550579892,526.786772223347,556.734299389605,673.668099068956,814.933396724487,995.617779443153,1171.48829344132,1419.29052478951,1248.7198252211,1416.56431013687,1593.37266362436,1681.15434755039,1791.64487755119,1844.55491925459,1524.75727930826,1320.44521076183,1340.65197800485,1452.93366963466,1490.50456175284,1330.58963017454,1420.14132754964,1579.54435449704,1466.18967475135
